4.36,26,-4,0,8,0,1,0,70,-29,4,0,3,1,2,0
4.19,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.20,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.21,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.22,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.22,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.22,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.23,27,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.23,27,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.23,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,0
4.23,26,-4,0,8,0,0,0,70,-30,4,0,3,1,2,1
4.23,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.23,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.23,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.24,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.24,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.24,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.24,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.24,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,1
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,2
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,2
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,2
4.25,26,-4,0,8,0,0,0,70,-30,4,1,3,1,0,2
4.25,26,-4,0,8,0,0,0,70,-30,3,1,3,1,0,2
